L'AVVENTUROSA STORIA DELL'UZBEKO MUTO;SEPULVEDA LUIS;NARRATIVA
LE ROSE DI ATACAMA;SEPULVEDA LUIS;NARRATIVA
STORIA DI UNA GABBIANELLA E DEL GATTO CHE LE INSEGNO' A VOLARE;SEPULVEDA LUIS;NARR. RAGAZZI
UN NOME DA TORERO;SEPULVEDA LUIS;NARRATIVA
Storia del Teatro dialettale Piemontese;Seren Gay Domenico;STORIA
IL TEMPO DI BLANCA;SERRANO MARCELA;NARRATIVA ROSA
L'ALBERGO DELLE DONNE TRISTI;SERRANO MARCELA;NARRATIVA
NOI CHE CI VOGLIAMO COSI' BENE;SERRANO MARCELA;NARRATIVA
LA TREDICESIMA STORIA;SETTERFIELD;NARRATIVA
ITALIANI CON LA VALIGIA;SEVERGNINI BEPPE;NARRATIVA
ITALIANI DI DOMANI;SEVERGNINI BEPPE;NARRATIVA
MANUALE DELL'IMPERFETTO VIAGGIATORE;SEVERGNINI BEPPE;NARRATIVA
MANUALE DELL'UOMO DOMESTICO;SEVERGNINI BEPPE;NARRATIVA
LA ROTTA DEI CORSARI;SEVERIN TIM;NARRATIVA
LA VENDETTA DEL VICHINGO;SEVERIN TIM;NARRATIVA
FURIA ;SEYMANDI MAURIZIO ;NARR. RAGAZZI
IL TRONO DI LEGNO;SGORLON CARLO;NARRATIVA
L'ARMATA DEI FIUMI PERDUTI;SGORLON CARLO;NARRATIVA
REGINA DI SABA;SGORLON CARLO;NARRATIVA
LA BASTARDA DI ISTANBUL;SHAFAK ELIF;NARRATIVA
DA CORIOLANO A CLEOPATRA;SHAKESPEARE;CLASSICI
ENRICO SESTO-RICCARDO TERZO;SHAKESPEARE;CLASSICI
LA BISBETICA DOMATA-COME VI P;SHAKESPEARE;CLASSICI
TEATRO;SHAKESPEARE;CLASSICI
TEATRO   ;SHAKESPEARE;CLASSICI
AFGHANISTAN DOVE DIO VIENE SOLO PER PIANGERE;SHAKIB SIBA;NARRATIVA
LA BAMBINA CHE NON ESISTEVA;SHAKIB SIBA;NARRATIVA ROSA
I GIOVANI LEONI;SHAW IRWIN;CLASSICI
MENDICANTE LADRO;SHAW IRWIN;NARRATIVA
POVERO RICCO;SHAW IRWIN;NARRATIVA
SERA A BISANZIO;SHAW IRWIN;NARRATIVA
UNA VITA NEL VUOTO;SHAW IRWIN;NARRATIVA
E LE STELLE BRILLANO ANCORA;SHELDON SIDNEY;NARRATIVA
GIORNO E NOTTE;SHELDON SIDNEY;NARRATIVA
HAI PAURA DEL BUIO?;SHELDON SIDNEY;NARRATIVA
I MULINI A VENTO DEGLI DEI;SHELDON SIDNEY;NARRATIVA
L' ALTRA FACCIA DI MEZZANOTTE;SHELDON SIDNEY;NARRATIVA
LA CONGIURA DELL'APOCALISSE;SHELDON SIDNEY;NARRATIVA
LA RABBIA DEGLI ANGELI;SHELDON SIDNEY;NARRATIVA
L'AMORE NON SI ARRENDE;SHELDON SIDNEY;NARRATIVA
LE SABBIE DEL TEMPO;SHELDON SIDNEY;NARRATIVA
LINEA DI SANGUE;SHELDON SIDNEY;NARRATIVA
PADRONA DEL GIOCO;SHELDON SIDNEY;NARRATIVA
SE DOMANI VERRA';SHELDON SIDNEY;NARRATIVA
UNA DONNA NON DIMENTICA;SHELDON SIDNEY;NARRATIVA
GIOVANI,CARINE E BUGIARDE;SHEPARD SARA;NARRATIVA ROSA
GIOVANI,CARINE E PERFETTE;SHEPARD SARA;NARRATIVA ROSA
IL PAESE DEI SEGRETI;SHERMAN B.;IL GIALLO - A
LA PULCELLA D'ORLEANS-GUG.TE;SHILLER;CLASSICI
I MAESTRI INVISIBILI;SIBALDI IGOR;SPIRITUALITA'
L'ULTIMO APPELLO;SIEGEL BARRY;NARRATIVA
IL MISTERO DEL QUADRO SCOMPARSO;SIERRA JORDI;NARR. RAGAZZI
ADDIO VOLODIA;SIGNORET SIMONE;NARRATIVA
MASADA;SILIATO MARIA GRAZIA;NARRATIVA
MISTERO ITALIANO;SILJ ALESSANDRO;IL GIALLO - C
COCO E PICI PICI;SILLANI;NARR. BAMBINI
IL SEGRETO DI LUCA;SILONE IGNAZIO;NARRATIVA
L'AVVENTURA D'UN POVERO CRIS.;SILONE IGNAZIO;NARRATIVA
IL BERSAGLIO;SILVA DANIEL;NARRATIVA
IL RESTAURATORE;SILVA DANIEL;IL GIALLO - A
L'INGLESE;SILVA DANIEL;GIALLO
ISONZO 1917;SILVESTRI;CLASSICI
DUE GIORNI PER MAIGRET;SIMENON GEORGES;GIALLI VARI
I CLIENTI DI AVRENOS;SIMENON GEORGES;NARRATIVA
I SOTTERRAINEI DEL MAJESTIC;SIMENON GEORGES;GIALLI VARI
IL CANE GIALLO;SIMENON GEORGES;GIALLO
IL PORTO DELLE NEBBIE;SIMENON GEORGES;GIALLO
LA PRIMA INCHIESTA DI MAIGRET;SIMENON GEORGES;GIALLI VARI
LA TRAPPOLA DI MAIGRET;SIMENON GEORGES;GIALLI VARI
LE VACANZE DI MAIGRET;SIMENON GEORGES;GIALLO
UN AMORE DA SOGNO;SIMMONS SUZANNE;NARRATIVA ROSA
UCCELLI DEL MONDO;SIMON PAUL;NARR. RAGAZZI 
COMMISSARIO DOMANI UCCIRERO' LA BRUNA;SIMONI GIANNI;NARRATIVA
LA MORTE AL CANCELLO;SIMONI GIANNI;NARRATIVA
LA SCOMPARSA DI DE PAOLI;SIMONI GIANNI;NARRATIVA
LO SPECCHIO DEL BARBIERE;SIMONI GIANNI;NARRATIVA
TROPPO TARDI PER LA VERITA';SIMONI GIANNI;NARRATIVA
IL MERCANTE DI LIBRI MALEDETTI;SIMONI MARCELLO;NARRATIVA
LA CATTEDRALE DEI MORTI;SIMONI MARCELLO;NARRATIVA
L'ISOLA DEI MONACI SENZA NOME;SIMONI MARCELLO;NARRATIVA
IL CAVALIERE D'INVERNO;SIMONS PAULLINA;NARRATIVA
IL GIARDINO D' ESTATE;SIMONS PAULLINA;NARRATIVA
TATIANA & ALEXANDER;SIMONS PAULLINA;NARRATIVA
CONDANNATA A MORTE;SIMPSON DOROTHY;IL GIALLO - B
LA FAMIGLIA KARNOWSKI ;SINGER I.J.;NARRATIVA ROSA
NEMICI;SINGER ISAAC B.;NARRATIVA
OMBRE SULL'  HUDSON;SINGER ISAAC B.;NARRATIVA ROSA
LO CHEF INDIANO;SINGH JASPREET;NARRATIVA
FORZA E CORAGGIO;SINTINI GIACOMO;NARRATIVA
IL POSTINO DI NERUDA;SKARMETA ANTONIO;NARRATIVA
AFFINCHE' NESSUNO MUOIA;SLAUGHTER F.G.;NARRATIVA
PERICOLO MEDICO;SLAUGHTER F.G.;NARRATIVA
CORPI;SLAUGHTER K.;THRILLER
TAGLI;SLAUGHTER K.;NARRATIVA
L'OMBRA DELLA VERITA';SLAUGHTER KARIN;THRILLER
RIBELLE IN AMORE;SMALL BEATRICE;NARRATIVA ROSA
ARTURO E GEREMIA IN CAMPAGNA;SMITH;NARR. BAMBINI
IL RAGAZZO CHE AMAVA SHAKESPEARE;SMITH BOB;NARRATIVA
I CUSTODI DEL TALISMANO;SMITH CRAIG;NARRATIVA
GORKY PARK;SMITH CRUZ MARTIN;NARRATIVA
HAVANA;SMITH CRUZ MARTIN;NARRATIVA
I DUE CUORI DI ROMAN GREY;SMITH CRUZ MARTIN;IL GIALLO - C
LOS ALAMOS;SMITH CRUZ MARTIN;NARRATIVA
LUPO MANGIA CANE;SMITH CRUZ MARTIN;NARRATIVA
RED SQUARE;SMITH CRUZ MARTIN;NARRATIVA
STELLA POLARE;SMITH CRUZ MARTIN;NARRATIVA
TOKIO STATION;SMITH CRUZ MARTIN;NARRATIVA
IL DIARIO DEL VAMPIRO;SMITH JANE LISA;FANTASY
ROVINE;SMITH SCOTT;THRILLER
ALLE FONTI DEL NILO;SMITH WILBUR;NARRATIVA
CACCIATORI DI DIAMANTI;SMITH WILBUR;NARRATIVA
CI RIVEDREMO ALL'INFERNO;SMITH WILBUR;NARRATIVA
COME IL MARE;SMITH WILBUR;NARRATIVA
DOVE FINISCE L'ARCOBALENO;SMITH WILBUR;NARRATIVA
FIGLI DEL NILO;SMITH WILBUR;NARRATIVA
GLI ANGELI PIANGONO;SMITH WILBUR;NARRATIVA
GLI EREDI DELL'EDEN;SMITH WILBUR;NARRATIVA
I FUOCHI DELL'IRA;SMITH WILBUR;NARRATIVA
IL CANTO DELL'ELEFANTE;SMITH WILBUR;NARRATIVA
IL DESTINO DEL CACCIATORE;SMITH WILBUR;NARRATIVA
IL DESTINO DEL LEONE LA VOCE…..;SMITH WILBUR;NARRATIVA
IL DIO DEL DESERTO;SMITH WILBUR;NARRATIVA
IL DIO DEL FIUME;SMITH WILBUR;NARRATIVA
IL POTERE DELLA SPADA;SMITH WILBUR;NARRATIVA
IL SETTIMO PAPIRO;SMITH WILBUR;NARRATIVA
IL TRIONFO DEL SOLE;SMITH WILBUR;NARRATIVA
LA LEGGE DEL DESERTO;SMITH WILBUR;NARRATIVA
LA NOTTE DEL LEOPARDO;SMITH WILBUR;NARRATIVA
LA SPIAGGIA INFUOCATA;SMITH WILBUR;NARRATIVA
LA VOCE DEL TUONO;SMITH WILBUR;NARRATIVA
LA VOLPE DORATA;SMITH WILBUR;NARRATIVA
LE GAZZE LADRE;SMITH WILBUR;NARRATIVA
L'OMBRA DEL CALIFFO;SMITH WILBUR;NARRATIVA
L'OMBRA DEL SOLE;SMITH WILBUR;NARRATIVA
L'UCCELLO DEL SOLE;SMITH WILBUR;NARRATIVA
L'ULTIMA PREDA;SMITH WILBUR;NARRATIVA
MONSONE;SMITH WILBUR;NARRATIVA
ORIZZONTE;SMITH WILBUR;NARRATIVA
QUANDO VOLA IL FALCO;SMITH WILBUR;NARRATIVA
STIRPE DI UOMINI;SMITH WILBUR;NARRATIVA
SULLA ROTTA DEGLI SQUALI;SMITH WILBUR;NARRATIVA
UCCELLI DA PREDA;SMITH WILBUR;NARRATIVA
UNA VENA D'ODIO;SMITH WILBUR;NARRATIVA
UN'AQUILA NEL CIELO;SMITH WILBUR;NARRATIVA
VENDETTA DI SANGUE;SMITH WILBUR;NARRATIVA
STELLA ROSSA SULLA CINA;SNOW;CLASSICI
CATERINA;SOCCI ANTONIO;NARRATIVA ROSA
GLI ULTIMI NOVE GIORNI;SOHMER STEVE;NARRATIVA ROSA 
EL PASEO DE GRACIA;SOLDATI MARIO;NARRATIVA
L'ATTORE;SOLDATI MARIO;NARRATIVA
L'INCENDIO;SOLDATI MARIO;NARRATIVA
NUOVI RACCONTI DEL MARESCIALLO;SOLDATI MARIO;NARRATIVA
LE PORTE DEL DESERTO;SOLDI FIORINO;NARRATIVA
Risorgimento cremonese 1796-1870;Soldi Fiorino;Territorio cremonese/lombardo
STORIA A CATENA DI SALAMINO E SALSICCETTA;SOLINAS DONGHI BEATRICE;NARR. BAMBINI
L'AMANTE DEL VULCANO;SONTAG;NARRATIVA
IL PROFUMO DELLE NOTTI SUL NILO;SOVEIF AHDAF;NARRATIVA
COME LA PRIMA VOLTA;SPARKS NICHOLAS;NARRATIVA
COME UN URAGANO;SPARKS NICHOLAS;NARRATIVA
HO CERCATO IL TUO NOME;SPARKS NICHOLAS;NARRATIVA
I PASSI DELL'AMORE;SPARKS NICHOLAS;NARRATIVA
IL MEGLIO DI ME;SPARKS NICHOLAS;NARRATIVA
IL POSTO CHE CERCAVO;SPARKS NICHOLAS;NARRATIVA
LA SCELTA;SPARKS NICHOLAS;NARRATIVA
LE PAROLE CHE NON TI HO DETTO;SPARKS NICHOLAS;NARRATIVA
L'ULTIMA CANZONE;SPARKS NICHOLAS;NARRATIVA
NEI TUOI OCCHI;SPARKS NICHOLAS;NARRATIVA
QUANDO HO APERTO GLI OCCHI;SPARKS NICHOLAS;NARRATIVA
RICORDATI DI GUARDARE LA LUNA;SPARKS NICHOLAS;NARRATIVA
UN CUORE IN SILENZIO;SPARKS NICHOLAS;NARRATIVA
UN SEGRETO NEL CUORE;SPARKS NICHOLAS;NARRATIVA
VICINO A TE NON HO PAURA;SPARKS NICHOLAS;NARRATIVA
AUGUSTO ;SPINOSA ANTONIO;BIOGRAFIE
HITLER;SPINOSA ANTONIO;BIOGRAFIE
MUSSOLINI;SPINOSA ANTONIO;BIOGRAFIE
WINX UNA FESTA A MAGIX CITY;SPRING ALICE;NARR. RAGAZZI
IL SILENZIO DEI VIVI;SPRINGER ELISA;NARRATIVA
CHIAMATE UN CARRO FUNEBRE;STAGGE JONATHAN;GIALLO
LA BUONA MORTE;STAGGE JONATHAN;GIALLO
SCRITTO FRA GLI ASTRI;STAGGE JONATHAN;GIALLO
PERRY MASON E LA BRUNETTA IN PRESTITO;STANLEY ERLE GARDNER;GIALLO
PERRY MASON E LA ZANZARA;STANLEY ERLE GARDNER;GIALLO
PARKER:DIETRO LE SBARRE;STARK RICHARD;GIALLO
44 CHARLES STREET;STEEL DANIELLE;NARRATIVA ROSA
AL PRIMO SGUARDO;STEEL DANIELLE;NARRATIVA ROSA
AMARE ANCORA;STEEL DANIELLE;NARRATIVA ROSA
AMARSI;STEEL DANIELLE;NARRATIVA ROSA
AQUILA SOLITARIA;STEEL DANIELLE;NARRATIVA ROSA
ATTO DI FEDE;STEEL DANIELLE;NARRATIVA ROSA 
BABBO;STEEL DANIELLE;NARRATIVA
BATTE IL CUORE;STEEL DANIELLE;NARRATIVA ROSA
BRILLA UNA STELLA;STEEL DANIELLE;NARRATIVA ROSA
CIELO APERTO;STEEL DANIELLE;NARRATIVA ROSA
CINQUE GIORNI A PARIGI;STEEL DANIELLE;NARRATIVA ROSA
COSE BELLE;STEEL DANIELLE;NARRATIVA ROSA
DADDY ;STEEL DANIELLE;NARRATIVA ROSA
DUE MONDI DUE AMORI;STEEL DANIELLE;NARRATIVA ROSA
FINE DELL'ESTATE;STEEL DANIELLE;NARRATIVA ROSA
FINO ALLA FINE DEI GIORNI;STEEL DANIELLE;NARRATIVA ROSA
FORZE IRRESISTIBILI;STEEL DANIELLE;NARRATIVA ROSA 
FULMINI;STEEL DANIELLE;NARRATIVA ROSA 
GIOCO DI POTERE;STEEL DANIELLE;NARRATIVA ROSA
GIOIELLI;STEEL DANIELLE;NARRATIVA ROSA
GIRAMONDO;STEEL DANIELLE;NARRATIVA ROSA
GLI INGANNI DEL CUORE;STEEL DANIELLE;NARRATIVA ROSA
HAPPY BIRTHDAY;STEEL DANIELLE;NARRATIVA ROSA
HOTEL VENDOME;STEEL DANIELLE;NARRATIVA ROSA
I PECCATI DI UNA MADRE;STEEL DANIELLE;NARRATIVA ROSA
IL BACIO;STEEL DANIELLE;NARRATIVA ROSA
IL CALEIDOSCOPIO;STEEL DANIELLE;NARRATIVA ROSA
IL CERCHIO DELLA VITA;STEEL DANIELLE;NARRATIVA ROSA 
IL COTTAGE;STEEL DANIELLE;NARRATIVA ROSA
IL FANTASMA;STEEL DANIELLE;NARRATIVA ROSA
IL MIRACOLO;STEEL DANIELLE;NARRATIVA ROSA
IL RANCH;STEEL DANIELLE;NARRATIVA ROSA
IL REGALO;STEEL DANIELLE;NARRATIVA ROSA
IL VIAGGIO;STEEL DANIELLE;NARRATIVA ROSA
IMMAGINE ALLO SPECCHIO;STEEL DANIELLE;NARRATIVA ROSA 
INCONTRI;STEEL DANIELLE;NARRATIVA ROSA
IRRESISTIBILE;STEEL DANIELLE;NARRATIVA ROSA
LA BALLERINA DELLO ZAR;STEEL DANIELLE;NARRATIVA ROSA
LA CASA;STEEL DANIELLE;NARRATIVA ROSA
LA CASA DI HOPE STREET;STEEL DANIELLE;NARRATIVA
LA LUNGA STRADA VERSO CASA;STEEL DANIELLE;NARRATIVA ROSA
LA PROMESSA;STEEL DANIELLE;NARRATIVA ROSA
LA TENUTA;STEEL DANIELLE;NARRATIVA ROSA
L'ANELLO ;STEEL DANIELLE;NARRATIVA ROSA
LE LUCI DEL SUD;STEEL DANIELLE;NARRATIVA ROSA
LE NOZZE;STEEL DANIELLE;NARRATIVA ROSA
LE SORPRESE DEL DESTINO;STEEL DANIELLE;NARRATIVA ROSA
LEGAMI DI FAMIGLIA;STEEL DANIELLE;NARRATIVA ROSA
MENZOGNE;STEEL DANIELLE;NARRATIVA ROSA
MESSAGGIO DAL VIETNAM;STEEL DANIELLE;NARRATIVA ROSA 
NESSUN AMORE PIU'GRANDE;STEEL DANIELLE;NARRATIVA ROSA 
ORA E PER SEMPRE;STEEL DANIELLE;NARRATIVA ROSA
PEGASO;STEEL DANIELLE;NARRATIVA ROSA
PERFIDIA;STEEL DANIELLE;NARRATIVA ROSA 
PROMESSA D'AMORE;STEEL DANIELLE;NARRATIVA ROSA
RITRATTO DI FAMIGLIA;STEEL DANIELLE;NARRATIVA ROSA
SCOMPARSO ;STEEL DANIELLE;NARRATIVA ROSA
SCONTRO FATALE;STEEL DANIELLE;NARRATIVA ROSA 
STAGIONE DI PASSIONE;STEEL DANIELLE;NARRATIVA ROSA
STAR ;STEEL DANIELLE;NARRATIVA ROSA
SVOLTE;STEEL DANIELLE;NARRATIVA ROSA
TRADITA;STEEL DANIELLE;NARRATIVA ROSA
UN AMORE COSI'RARO;STEEL DANIELLE;NARRATIVA ROSA
UN ANGELO CHE TORNA;STEEL DANIELLE;NARRATIVA ROSA
UN DONO SPECIALE;STEEL DANIELLE;NARRATIVA ROSA
UN GIORNO PER VOLTA;STEEL DANIELLE;NARRATIVA ROSA
UN PORTO SICURO;STEEL DANIELLE;NARRATIVA ROSA 
UN UOMO QUASI PERFETTO;STEEL DANIELLE;NARRATIVA ROSA
UNA  VOLTA ANCORA;STEEL DANIELLE;NARRATIVA ROSA
UNA DONNA LIBERA;STEEL DANIELLE;NARRATIVA ROSA
UNA DONNA LIBERA;STEEL DANIELLE;NARRATIVA ROSA
UNA GRAZIA INFINITA;STEEL DANIELLE;NARRATIVA
UNA NOTTE DA RICORDARE;STEEL DANIELLE;NARRATIVA ROSA
UNA PERFETTA SCONOSCIUTA;STEEL DANIELLE;NARRATIVA ROSA
UNA PREGHIERA ESAUDITA;STEEL DANIELLE;NARRATIVA ROSA
UNA RAGAZZA GRANDE;STEEL DANIELLE;NARRATIVA ROSA
UNA VOLTA NELLA VITA;STEEL DANIELLE;NARRATIVA ROSA
ZOYA;STEEL DANIELLE;NARRATIVA ROSA
GLI ANGELI DEL KARMA;STEIN DIANE;SPIRITUALITA'
IL TEMPO DELL'INQUIETUDINE;STEIN JESPER;NARRATIVA
IL MISTERO DI MEREKLAR;STEIN KEVIN;NARRATIVA
AUTOSTIMA;STEINEM GLORIA;SPIRITUALITA'
IL ROSSO E IL NERO;STENDHAL;CLASSICI
IL ROSSO E IL NERO;STENDHAL;CLASSICI
LA CERTOSA DI PARMA;STENDHAL;CLASSICI
REGALAMI LE STELLE;STEPAKOFF JEFFREY;NARRATIVA ROSA
VITA E OPINIONI DI TRISTRAM SHA;STERNE;CLASSICI
THE RESTORER;STEVENS AMANDA;THRILLER
SCOMPARSA;STEVENS CHEVY;NARRATIVA
IL FRUTTO DELLA PASSIONE;STEVENS MARY LOU;NARRATIVA ROSA
L'INFORMAZIONISTA;STEVENS TAYLOR;THRILLER
IL DOTTOR JEKYLL;STEVENSON;CLASSICI
IL FANCIULLO RAPITO;STEVENSON;CLASSICI
L'ISOLA DEL TESORO;STEVENSON R. L.;NARR. RAGAZZI
IL SACCHEGGIATORE DI RELITTI;STEVENSON ROBERT LOUIS;NARRATIVA
LO STRANO CASO DEL DR. JEKYLL E DEL SIG. HYDE;STEVENSON ROBERT LOUIS;NARRATIVA
LA GROTTA DI CRISTALLO;STEWART MARY;NARRATIVA
LE GROTTE NELLE MONTAGNE;STEWART MARY;NARRATIVA
GLI ULTIMI DUE EBREI DI KABUL;STHERS AMANDA;NARRATIVA
AGENTE SEGRETO ZERO KAPPA;STILTON GERONIMO;NARR. BAMBINI
ALLA RICERCA DELLA FELICITA';STILTON GERONIMO;NARR. RAGAZZI
ATTENTI AI BAFFI…ARRIVA TOPIGONI!;STILTON GERONIMO;NARR. BAMBINI
BARZELLETTE ;STILTON GERONIMO;NARR. RAGAZZI
CI TENGO ALLA PELLICCIA IO;STILTON GERONIMO;NARR. BAMBINI
DA SCAMORZA A VERO TOPO…IN 4 GOIRNI E MEZZO;STILTON GERONIMO;NARR. BAMBINI
DATTI UNA MOSSA, SCAMORZOLO;STILTON GERONIMO;NARR. RAGAZZI
IL FANTASNA DEL METRO;STILTON GERONIMO;NARR. BAMBINI
IL FURTO DEL DIAMANTE GIGANTE;STILTON GERONIMO;NARR. BAMBINI
IL LIBRO-VALIGETTA GIOCHI DA VIAGGIO;STILTON GERONIMO;NARR. BAMBINI
IL MISTERIOSO MANOSCRITTO DI NOSTRATOPUS;STILTON GERONIMO;NARR. RAGAZZI
IL MISTERO DELL' OCCHIO DI SMERALDO;STILTON GERONIMO;NARR. RAGAZZI
IL MISTERO DELLA PIRAMIDE DI FORMAGGIO;STILTON GERONIMO;NARR. BAMBINI
IL SEGRETO DEL CORAGGIO;STILTON GERONIMO;NARR. RAGAZZI
IL SEGRETO DELLA FAMIGLIA TENEBRAX;STILTON GERONIMO;NARR. BAMBINI
LA SPADA DEL DESTINO;STILTON GERONIMO;NARR. RAGAZZI
LA SPADA NELLA ROCCIA;STILTON GERONIMO;NARR. RAGAZZI
LABIRINTO DEI SOGNI;STILTON GERONIMO;NARR. RAGAZZI
LO STANO CASO DEI GIOCHI OLIMPICI;STILTON GERONIMO;NARR. RAGAZZI
LO STRANO CASO DEL SORCIO STONATO;STILTON GERONIMO;NARR. BAMBINI
LO STRANO CASO DEL VULCANO PUZZIFERO;STILTON GERONIMO;NARR. RAGAZZI
LO STRANO CASO DELLA PANTEGANA PUZZONA;STILTON GERONIMO;NARR. BAMBINI
NEL REGNO DELLA FANTASIA;STILTON GERONIMO;NARR. RAGAZZI
QUARTO VIAGGIO NEL REGNO DELLE FANTASIA;STILTON GERONIMO;NARR. RAGAZZI
QUATTRO TOPI NELLA GIUNGLA NERA;STILTON GERONIMO;NARR. RAGAZZI
QUINTO VIAGGIO NEL REGNO DELLE FANTASIA;STILTON GERONIMO;NARR. RAGAZZI
SESTO VIAGGIO NEL REGNO DELLE FANTASIA;STILTON GERONIMO;NARR. RAGAZZI
SETTIMO VIAGGIO NEL REGNO DELLE FANTASIA;STILTON GERONIMO;NARR. RAGAZZI
TERZO VIAGGIO NEL REGNO DELLE FANTASIA;STILTON GERONIMO;NARR. RAGAZZI
TUTTA COLPA DI UN CAFFE' CON PANNA;STILTON GERONIMO;NARR. RAGAZZI
UN ASSURDO WEEKEND PER GERONIMO;STILTON GERONIMO;NARR. BAMBINI
UN MERAVIGLIOSO MONDO PER OLIVER;STILTON GERONIMO;NARR. BAMBINI
UN VERO GENTILTOPO NON FA…PUZZETTE!;STILTON GERONIMO;NARR. BAMBINI
VIAGGIO NEL TEMPO;STILTON GERONIMO;NARR. RAGAZZI
VIAGGIO NEL TEMPO 2;STILTON GERONIMO;NARR. RAGAZZI
VIAGGIO NEL TEMPO 3;STILTON GERONIMO;NARR. RAGAZZI
IL CODICE DEL DRAGO;STILTON TEA;NARR. RAGAZZI
MANO DI MUMMIA;STINE R.L.;NARR. RAGAZZI
PICCOLI BRIVIDI HORRORLAND BRIVIDI DAGLI ABISSI;STINE R.L.;NARR. RAGAZZI
PICCOLI BRIVIDI HORRORLAND LA VENDETTA DI BADBOY;STINE R.L.;NARR. RAGAZZI
PICCOLI BRIVIDI HORRORLAND SANGUE DI MOSTRO A COLAZIONE;STINE R.L.;NARR. RAGAZZI
UN BARATTOLO MOSTRUOSO;STINE R.L.;NARR. RAGAZZI
UN TRAGICO ESPERIMENTO;STINE R.L.;NARR. RAGAZZI
BLIZZARD IL TIFONE BIANCO;STONE GEORGE;NARRATIVA
ACCADDE UN'ESTATE;STONICH SARAH;NARRATIVA
ALTA CUCINA;STOUT REX;GIALLO
I QUATTRO CANTONI;STOUT REX;GIALLO
IL PRESIDENTE SCOMPARSO;STOUT REX;I CLASSICI DEL GIALLO - B
IN DUE SI INDAGA MEGLIO;STOUT REX;GIALLO
LA FUGA DEGLI UOMINI SPAVENTATI;STOUT REX;GIALLO
LA TRACCIA DEL SERPENTE;STOUT REX;I CLASSICI DEL GIALLO - B
NERO WOLF: LE TRE RAGAZZE;STOUT REX;GIALLO
NERO WOLF:L'INVULNERABILE;STOUT REX;GIALLO
NERO WOLFE COLPO DI GENIO;STOUT REX;GIALLO
NERO WOLFE E UNA FIGLIA IN CERCA DI…;STOUT REX;I CLASSICI DEL GIALLO - B
NERO WOLFE: LA LEGA DEGLI UOMINI SPAVENTATI;STOUT REX;I CLASSICI DEL GIALLO - B
ORCHIDEE NERE;STOUT REX;GIALLO
SEI PER UNO;STOUT REX;GIALLO
TRE SORELLE NEI GUAI;STOUT REX;GIALLO
BUSKASHI';STRADA GINO;NARRATIVA
PAPPAGALLI VERDI;STRADA GINO;NARRATIVA
WINX CLUB;STRAFFI IGINIO;NARR. BAMBINI
WINX CLUB SEI AMICHE,UNA SOLA MAGIA;STRAFFI IGINIO;NARR. BAMBINI
I BRIVIDOSI IL PIANOFORTE FANTASMA;STRELLO P.P.;NARR. RAGAZZI
IL CAVALIERE DELLE TENEBRE;STRELLO P.P.;NARR. BAMBINI
C'E' UN FARAONE NEL MIO BAGNO;STRONG JEREMY;NARR. RAGAZZI
NICEVILLE;STROUD CARSTEN;NARRATIVA
L'INTERPRETE;STUART ANNE;NARRATIVA
MONSIEUR LADOUCETTE E IL CLUB DEI CUORI SOLITARI;STUART JULIA;NARRATIVA
LA VIA DELLA PERFEZIONE;SUA DIVINA GRAZIA A.C.B.S.P.;SPIRITUALITA'
BRUCIATA VIVA;SUAD;NARRATIVA
LA INCANTATRICE;SUYIN HAN;NARRATIVA
LA COSCIENZA DI ZENO;SVEVO;NARRATIVA
CORTO VIAGGIO SENTIMENTALE;SVEVO ITALO;NARRATIVA
SENILITA' ;SVEVO ITALO;NARRATIVA
UN DIAMANTE DA TIFFANY;SWAN KAREN;NARRATIVA ROSA
LA STANZA 13;SWINDELLS ROBERT;NARR. RAGAZZI
FALSE VERITA';SYMONS JULIAN;I CLASSICI DEL GIALLO - A
IL 31 FEBBRAIO;SYMONS JULIAN;GIALLO
Benedetta politica;Tabacci Bruno;Politica
ABISSO NERO;TABOR JAMES M.;THRILLER
IL TEMPO INVECCHIA IN FRETTA;TABUCCHI ANTONIO;NARRATIVA
RAMSETE E IL SOGNO DI KADESH;TACCONI BRUNO;NARRATIVA
ANNALI;TACITO;CLASSICI
Esplorazione nell'area dei dialetti della Prov. Di Cremona;Taglietti Gianfranco;Territorio cremonese/lombardo
LA FORZA DEL PREGIUDIZIO;TAGUIEFF PIERRE-ANDRE';PSILOLOGIA
IL TEMPO DELLE MARGHERITE;TALAMAZZINI;NARR. RAGAZZI
CARA MATHILDA;TAMARO SUSANNA;NARRATIVA
CUORE DI CICCIA ;TAMARO SUSANNA;NARR. RAGAZZI
IL CERCHIO MAGICO;TAMARO SUSANNA;NARR. RAGAZZI
LUISITO UNA STORIA D' AMORE;TAMARO SUSANNA;NARRATIVA ROSA
PER VOCE SOLA;TAMARO SUSANNA;NARRATIVA
RISPONDIMI;TAMARO SUSANNA;NARRATIVA
VA'DOVE TI PORTA IL CUORE ;TAMARO SUSANNA;NARRATIVA
LA VALLE DELLE MERAVIGLIE;TAN AMY;NARRATIVA ROSA
NERO DI LONDRA;TANI CINZIA;NARRATIVA
OPERE;TASSO;CLASSICI
La Gerusalemme liberata;Tasso Torquato;CLASSICI
IL SIGNORE DELLE OMBRE;TAYLOR G.P.;NARRATIVA
LEGGENDO TRA LE RIGHE;TAYLOR LINDA;NARRATIVA
GLI EBREI CHE SFIDARONO HITLER;TEC NECHAMA;NARRATIVA
